854147"2018902119"Repeat Offender"3044 RIDGELAKE DR, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"HARLEM"3044 RIDGELAKE DR"METAIRIE"E"
720134"2016902193"Repeat Offender"1313 TRUDEAU DR, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"TRUDEAU PARK"1313 TRUDEAU DR"METAIRIE"E"COMMENT"08/04/2016"COMMENT"07/14/2016"COMMENT"06/28/2016"COMMENT"06/24/2016"COMMENT"05/10/2016"COMMENT"04/19/2016"COMMENT"02/17/2016"COMMUNICATION W/OWNER/AGENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854089"2018901993"Repeat Offender"24 TULLERIES GARDEN LN, HARVEY"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"ESPRIT AT STONEBRIDGE"24 TULLERIES GARDEN LN"HARVEY"W"
854039"2018902251"Repeat Offender"5329 TUSA DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"OAK COVE ESTATES"5329 TUSA DR"MARRERO"W"
854128"2018902031"Repeat Offender"6721 TUSKEGEE DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"LINCOLNSHIRE"6721 TUSKEGEE DR"MARRERO"W"
854011"2018902083"Repeat Offender"2073 TUSKEGEE DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"LINCOLNSHIRE"2073 TUSKEGEE DR"MARRERO"W"COMPLAINT ENTERED/DATE"02/05/2018"
720158"2016902462"Repeat Offender"533 UPSTREAM ST, RIVER RIDGE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"UPSTREAM"533 UPSTREAM ST"RIVER RIDGE"E"COMMENT"06/24/2016"COMMENT"05/13/2016"COMMENT"04/19/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"NO VIOLATION OBSERVED AT TIME OF INSPECTION"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/03/2017"
853976"2018901847"Repeat Offender"700 URBANDALE ST, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"
850226"2017924694"Repeat Offender"700 URBANDALE ST, MARRERO"11/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"11/20/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"LETTER RETURNED"01/31/2018"DEMAND LETTER"01/25/2018"DEMAND LETTER"01/25/2018"
849430"2017924429"Repeat Offender"700 URBANDALE ST, MARRERO"11/14/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"11/14/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"LETTER RETURNED"02/02/2018"DEMAND LETTER"01/26/2018"DEMAND LETTER"01/26/2018"
832222"2017918463"Repeat Offender"700 URBANDALE ST, MARRERO"8/21/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/21/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"07/28/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/28/2017"
824803"2017915637"Repeat Offender"700 URBANDALE ST, MARRERO"7/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/20/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"07/03/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/03/2017"
822336"2017914613"Repeat Offender"700 URBANDALE ST, MARRERO"7/11/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/11/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"06/16/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/16/2017"
814267"2017911743"Repeat Offender"700 URBANDALE ST, MARRERO"6/5/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/05/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"05/23/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/23/2017"
791309"2017903618"Repeat Offender"700 URBANDALE ST, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"URBANDALE"700 URBANDALE ST"MARRERO"W"DEMAND LETTER"08/29/2017"COMMENT"08/18/2017"COMMENT"08/01/2017"COMMENT"06/26/2017"COMMENT"05/26/2017"MAIL CORRESPONDANCE"05/23/2017"COMMENT"05/09/2017"BILLED"05/05/2017"COMMENT"04/17/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/12/2017"COMMENT"03/23/2017"MAIL CORRESPONDANCE"03/13/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
716212"2016900465"Repeat Offender"700 URBANDALE ST, MARRERO"1/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"01/11/2016"URBANDALE"700 URBANDALE ST"MARRERO"W"COMPLAINT ENTERED/DATE"01/11/2016"COMPLAINT RECEIVED"01/11/2016"
791450"2017903090"Repeat Offender"177 URSULA DR, AVONDALE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"SOUTH AVONDALE HOMES"177 URSULA DR"AVONDALE"W"COMMENT"02/23/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
781565"2016925687"Repeat Offender"113 URSULA DR, AVONDALE"12/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"12/06/2016"SOUTH AVONDALE HOMES"113 URSULA DR"AVONDALE"W"
853722"2018902268"Repeat Offender"1404 VEGAS DR, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"LYNN PARK"1404 VEGAS DR"METAIRIE"E"COMPLAINT RECEIVED"02/05/2018"COMPLAINT ENTERED/DATE"02/05/2018"
791499"2017903036"Repeat Offender"1404 VEGAS DR, METAIRIE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"LYNN PARK"1404 VEGAS DR"METAIRIE"E"COMMENT"04/18/2017"COMMENT"03/27/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2017"COMMENT"03/21/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
767165"2016920657"Repeat Offender"1404 VEGAS DR, METAIRIE"9/15/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/15/2016"LYNN PARK"1404 VEGAS DR"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/17/2017"DEMAND LETTER"01/10/2017"
759890"2016917915"Repeat Offender"1404 VEGAS DR, METAIRIE"8/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2016"LYNN PARK"1404 VEGAS DR"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/11/2017"DEMAND LETTER"01/04/2017"
754276"2016915617"Repeat Offender"1404 VEGAS DR, METAIRIE"7/19/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/19/2016"LYNN PARK"1404 VEGAS DR"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/09/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
749471"2016913811"Repeat Offender"1404 VEGAS DR, METAIRIE"6/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/27/2016"LYNN PARK"1404 VEGAS DR"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/16/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
739486"2016909776"Repeat Offender"1404 VEGAS DR, METAIRIE"5/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/11/2016"LYNN PARK"1404 VEGAS DR"METAIRIE"E"PROPERTY CUT BY PARISH CONTRACTOR"05/02/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/02/2016"
720434"2016902320"Repeat Offender"1404 VEGAS DR, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"LYNN PARK"1404 VEGAS DR"METAIRIE"E"COMMENT"08/23/2016"DEMAND LETTER"08/16/2016"COMMENT"08/04/2016"COMMENT"07/14/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"06/28/2016"COMMENT"06/17/2016"COMMENT"05/10/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/18/2016"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/25/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"03/25/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
720343"2016902518"Repeat Offender"1201 VEGAS DR, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"LYNN PARK"1201 VEGAS DR"METAIRIE"E"COMMENT"08/04/2016"COMMENT"07/14/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"06/28/2016"COMMENT"06/17/2016"COMMENT"05/11/2016"COMMENT"04/19/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854049"2018901650"Repeat Offender"2709 VICTORIA DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"
845335"2017923119"Repeat Offender"2709 VICTORIA DR, MARRERO"10/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/20/2017"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"10/05/2017"
829000"2017917188"Repeat Offender"2709 VICTORIA DR, MARRERO"8/8/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/08/2017"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/14/2017"
819744"2017913746"Repeat Offender"2709 VICTORIA DR, MARRERO"6/28/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2017"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/09/2017"
791582"2017903820"Repeat Offender"2709 VICTORIA DR, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"LETTER RETURNED"08/03/2017"DEMAND LETTER"07/26/2017"COMMENT"07/18/2017"COMMENT"06/12/2017"COMMENT"05/17/2017"COMMENT"05/09/2017"BILLED"04/28/2017"COMMENT"04/17/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/06/2017"MAIL CORRESPONDANCE"03/13/2017"COMMENT"03/13/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
772981"2016922784"Repeat Offender"2709 VICTORIA DR, MARRERO"10/14/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/14/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"LETTER RETURNED"03/13/2017"DEMAND LETTER"02/10/2017"
767218"2016920671"Repeat Offender"2709 VICTORIA DR, MARRERO"9/15/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/15/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"LETTER RETURNED"01/24/2017"DEMAND LETTER"01/19/2017"
759453"2016917747"Repeat Offender"2709 VICTORIA DR, MARRERO"8/10/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/10/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"LETTER RETURNED"01/11/2017"DEMAND LETTER"01/04/2017"
747160"2016912832"Repeat Offender"2709 VICTORIA DR, MARRERO"6/16/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/16/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/06/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
743028"2016911161"Repeat Offender"2709 VICTORIA DR, MARRERO"5/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/27/2016"COLLURA PLACE"6610 CHENAULT ST"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/21/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
743041"2016911169"Repeat Offender"2709 VICTORIA DR, MARRERO"5/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/27/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
738359"2016909246"Repeat Offender"2709 VICTORIA DR, MARRERO"5/5/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/05/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/26/2016"
720121"2016902727"Repeat Offender"2709 VICTORIA DR, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"VICTORIA PARK"2709 VICTORIA DR"MARRERO"W"COMMENT"07/29/2016"COMMENT"07/01/2016"COMMENT"06/27/2016"COMMENT"06/08/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/29/2016"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"03/24/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854023"2018901736"Repeat Offender"3316 VILLAGE GREEN CT, HARVEY"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"VILLAGE GREEN"3316 VILLAGE GREEN CT"HARVEY"W"COMPLAINT RECEIVED"02/05/2018"COMPLAINT ENTERED/DATE"02/05/2018"
853684"2018902262"Repeat Offender"201 VIOLET ST, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"METAIRIEVILLE"201 VIOLET ST"METAIRIE"E"
854430"2018902243"Repeat Offender"3401 VIRGINIA DR, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"CLEARY"3401 VIRGINIA DR"METAIRIE"E"COMPLAINT ENTERED/DATE"02/05/2018"
833255"2017918871"Repeat Offender"3401 VIRGINIA DR, METAIRIE"8/24/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/24/2017"CLEARY"3401 VIRGINIA DR"METAIRIE"E"COMPLAINT ENTERED/DATE"08/24/2017"COMPLAINT RECEIVED"08/24/2017"PROPERTY CUT BY PARISH CONTRACTOR"08/07/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/07/2017"
830120"2017917657"Repeat Offender"3401 VIRGINIA DR, METAIRIE"8/11/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2017"CLEARY"3401 VIRGINIA DR"METAIRIE"E"COMPLAINT RECEIVED"08/11/2017"PROPERTY CUT BY PARISH CONTRACTOR"07/19/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/19/2017"
822681"2017914762"Repeat Offender"3401 VIRGINIA DR, METAIRIE"7/12/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/12/2017"CLEARY"3401 VIRGINIA DR"METAIRIE"E"COMPLAINT RECEIVED"07/12/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/19/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/19/2017"
791454"2017903218"Repeat Offender"3401 VIRGINIA DR, METAIRIE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"CLEARY"3401 VIRGINIA DR"METAIRIE"E"DEMAND LETTER"08/23/2017"DEMAND LETTER"08/23/2017"COMMENT"08/09/2017"COMMENT"07/24/2017"COMMENT"06/26/2017"COMMENT"06/05/2017"MAIL CORRESPONDANCE"05/31/2017"MAIL CORRESPONDANCE"05/23/2017"COMMENT"05/09/2017"BILLED"05/05/2017"COMMENT"04/17/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/12/2017"COMMENT"03/31/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
776718"2016924126"Repeat Offender"3401 VIRGINIA DR, METAIRIE"11/3/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"11/03/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"03/21/2017"LETTER RETURNED"03/20/2017"DEMAND LETTER"03/01/2017"DEMAND LETTER"03/01/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/26/2017"
769274"2016921437"Repeat Offender"3401 VIRGINIA DR, METAIRIE"9/26/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/26/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/19/2017"LETTER RETURNED"01/23/2017"DEMAND LETTER"01/13/2017"DEMAND LETTER"01/13/2017"
762749"2016919026"Repeat Offender"3401 VIRGINIA DR, METAIRIE"8/25/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/25/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/19/2017"LETTER RETURNED"02/13/2017"DEMAND LETTER"02/03/2017"DEMAND LETTER"02/03/2017"
756878"2016916743"Repeat Offender"3401 VIRGINIA DR, METAIRIE"7/29/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/29/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/06/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
753453"2016915293"Repeat Offender"3401 VIRGINIA DR, METAIRIE"7/15/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/15/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/18/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
743042"2016911170"Repeat Offender"3401 VIRGINIA DR, METAIRIE"5/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/27/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"
736210"2016908399"Repeat Offender"3401 VIRGINIA DR, METAIRIE"4/26/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"04/26/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/14/2016"
720527"2016902314"Repeat Offender"3401 VIRGINIA DR, METAIRIE"2/4/2016"WEEDS, VACANT HOUSE"PMZ - WEED CONTROL"02/01/2016"CLEARY"3401 VIRGINIA DR"METAIRIE"E"LETTER RETURNED"08/17/2016"DEMAND LETTER"08/16/2016"DEMAND LETTER"08/16/2016"COMMENT"08/04/2016"OWNER NOTICE - WEEDS & TRASH"08/02/2016"COMMENT"07/14/2016"COMMENT"07/07/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"06/24/2016"COMMENT"06/22/2016"COMMENT"05/11/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/19/2016"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/25/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"03/25/2016"NO VIOLATION OBSERVED AT TIME OF INSPECTION"03/01/2017"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"FOLLOW UP INSPECTION SCHEDULED/DATE"02/11/2016"FOLLOW UP INSPECTION SCHEDULED/DATE"02/11/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"OWNER NOTICE - WEEDS & TRASH"02/05/2016"OWNER NOTICE - WEEDS & TRASH"02/05/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854355"2018902326"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"
842811"2017922194"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"10/9/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/09/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"09/15/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
831556"2017918223"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"8/17/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/17/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"
829402"2017917343"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"8/9/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/09/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/16/2017"
819829"2017913767"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"6/28/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/09/2017"
811460"2017910665"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"5/22/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"05/22/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/15/2017"
791660"2017903790"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"COMMENT"08/03/2017"DEMAND LETTER"07/26/2017"COMMENT"07/18/2017"COMMENT"06/12/2017"COMMENT"05/17/2017"MAIL CORRESPONDANCE"05/10/2017"COMMENT"04/28/2017"BILLED"04/28/2017"COMMENT"04/17/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/06/2017"MAIL CORRESPONDANCE"03/13/2017"COMMENT"03/13/2017"COMMENT"02/23/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
772300"2016922482"Repeat Offender"2873 VIRGINIA LEE DR, MARRERO"10/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/11/2016"BUNNY PARK"2873 VIRGINIA LEE DR"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/23/2017"DEMAND LETTER"01/19/2017"
